EncID,PhotoFile,Ycoord,Xcoord,Date,Time,IndID,Distance,xzeb,yzeb
720,z20170809_115302_0221a.JPG,-25.6728,29.0292,2017-08-09,11:52:07,277,164,29.0285,-25.6741
721,z20170809_115542_0224a.JPG,-25.6721,29.0278,2017-08-09,11:54:48,353,172,29.0271,-25.6734
722,z20170809_115542_0224b.JPG,-25.6721,29.0278,2017-08-09,11:54:48,354,172,29.0271,-25.6734
723,z20170809_115736_0225a.JPG,-25.6718,29.0273,2017-08-09,11:56:41,355,0,29.0273,-25.6718
724,z20170809_120047_0228a.JPG,-25.6704,29.0249,2017-08-09,11:59:52,157,171,29.0238,-25.6715
725,z20170809_120159_0229a.JPG,-25.6703,29.0249,2017-08-09,12:01:04,158,171,29.0238,-25.6715
726,z20170809_121139_0247a.JPG,-25.6655,29.0183,2017-08-09,12:10:44,356,0,29.0183,-25.6655
727,z20170809_121241_0248a.JPG,-25.6652,29.018,2017-08-09,12:11:46,169,0,29.018,-25.6652
728,z20170809_121256_0251a.JPG,-25.6652,29.018,2017-08-09,12:12:02,357,0,29.018,-25.6652
729,z20170809_121408_0254a.JPG,-25.6648,29.0175,2017-08-09,12:13:13,86,64,29.0171,-25.6652
730,z20170809_121455_0257a.JPG,-25.6646,29.0172,2017-08-09,12:14:00,78,64,29.0168,-25.665
731,z20170809_121511_0260a.JPG,-25.6646,29.0172,2017-08-09,12:14:16,81,64,29.0168,-25.665
732,z20170809_121511_0260b.JPG,-25.6646,29.0172,2017-08-09,12:14:16,80,64,29.0168,-25.665
733,z20170809_121511_0260c.JPG,-25.6646,29.0172,2017-08-09,12:14:16,87,64,29.0168,-25.665
734,z20170809_122217_0263a.JPG,-25.6596,29.011,2017-08-09,12:21:23,130,106,29.0107,-25.6587
735,z20170809_122227_0264a.JPG,-25.6596,29.011,2017-08-09,12:21:33,204,106,29.0107,-25.6587
736,z20170809_122237_0266a.JPG,-25.6596,29.011,2017-08-09,12:21:43,358,106,29.0107,-25.6587
737,z20170809_122348_0269a.JPG,-25.6598,29.0103,2017-08-09,12:22:54,359,106,29.0099,-25.6589
738,z20170809_122406_0273a.JPG,-25.6598,29.0103,2017-08-09,12:23:12,358,106,29.0099,-25.6589
739,z20170809_130542_0278a.JPG,-25.6765,29.0102,2017-08-09,13:04:48,212,132,29.0114,-25.676
740,z20170809_130823_0281a.JPG,-25.677,29.0104,2017-08-09,13:07:28,360,144,29.0117,-25.6764
741,z20170809_132320_0312a.JPG,-25.6977,28.9923,2017-08-09,13:22:26,220,44,28.9927,-25.6978
742,z20170809_132333_0313a.JPG,-25.6977,28.9923,2017-08-09,13:22:39,222,44,28.9927,-25.6978
743,z20170809_132420_0314a.JPG,-25.6985,28.9921,2017-08-09,13:23:26,226,44,28.9925,-25.6986
744,z20170809_132522_0317a.JPG,-25.6985,28.9921,2017-08-09,13:24:27,222,44,28.9925,-25.6986
745,z20170809_135648_0358a.JPG,-25.7127,28.9887,2017-08-09,13:55:54,256,0,28.9887,-25.7127
746,z20170809_135700_0362a.JPG,-25.7127,28.9887,2017-08-09,13:56:05,255,0,28.9887,-25.7127
747,z20170809_135716_0364a.JPG,-25.7127,28.9887,2017-08-09,13:56:21,247,0,28.9887,-25.7127
748,z20170809_135744_0367a.JPG,-25.7127,28.9887,2017-08-09,13:56:49,141,0,28.9887,-25.7127
749,z20170809_135837_0368a.JPG,-25.7129,28.9882,2017-08-09,13:57:43,361,0,28.9882,-25.7129
750,z20170809_135839_0369a.JPG,-25.713,28.9882,2017-08-09,13:57:44,362,0,28.9882,-25.713
751,z20170809_135859_0370a.JPG,-25.713,28.9882,2017-08-09,11:58:05,363,0,28.9882,-25.713
752,z20170810_084127_0448a.JPG,-25.6897,28.9452,2017-08-10,08:40:32,111,141,28.9465,-25.6903
753,z20170810_084201_0452a.JPG,-25.6897,28.9452,2017-08-10,08:41:06,364,141,28.9465,-25.6903
754,z20170810_090626_0491a.JPG,-25.7113,28.9407,2017-08-10,09:05:31,29,46,28.9408,-25.7109
755,z20170810_090719_0492a.JPG,-25.7114,28.9416,2017-08-10,09:06:24,32,46,28.9416,-25.711
756,z20170810_090728_0493a.JPG,-25.7114,28.9416,2017-08-10,09:06:33,30,46,28.9416,-25.711
757,z20170810_090728_0493b.JPG,-25.7114,28.9416,2017-08-10,09:06:33,29,46,28.9416,-25.711
758,z20170810_090729_0494a.JPG,-25.7114,28.9416,2017-08-10,09:06:35,32,46,28.9416,-25.711
759,z20170810_090949_0495a.JPG,-25.7114,28.9428,2017-08-10,09:08:54,105,76,28.9429,-25.7121
760,z20170810_090957_0497a.JPG,-25.7113,28.9428,2017-08-10,09:09:02,104,76,28.9429,-25.7121
761,z20170810_091006_0499a.JPG,-25.7114,28.9429,2017-08-10,09:09:12,105,76,28.9429,-25.7121
762,z20170810_091010_0500a.JPG,-25.7114,28.9429,2017-08-10,09:09:15,103,76,28.9429,-25.7121
763,z20170810_091020_0502a.JPG,-25.7114,28.9429,2017-08-10,09:09:25,105,76,28.9429,-25.7121
764,z20170810_091657_0509a.JPG,-25.7103,28.9542,2017-08-10,09:16:02,365,37,28.9539,-25.71
765,z20170810_091826_0510a.JPG,-25.7097,28.9549,2017-08-10,09:17:31,366,92,28.9544,-25.709
766,z20170810_092522_0513a.JPG,-25.7131,28.9611,2017-08-10,09:24:27,367,116,28.9621,-25.7125
767,z20170810_094458_0514a.JPG,-25.7077,28.9863,2017-08-10,09:44:03,368,50,28.9864,-25.7081
768,z20170810_103656_0517a.JPG,-25.7149,28.9905,2017-08-10,10:36:01,362,130,28.991,-25.716
769,z20170810_104902_0525a.JPG,-25.7197,28.9954,2017-08-10,10:48:08,19,144,28.9967,-25.7193
770,z20170810_110939_0527a.JPG,-25.7062,29.0131,2017-08-10,11:08:44,369,23,29.0134,-25.7062
771,z20170810_110940_0528a.JPG,-25.7062,29.0131,2017-08-10,11:08:45,370,23,29.0134,-25.7062
772,z20170810_110948_0530a.JPG,-25.7062,29.0132,2017-08-10,11:08:52,371,23,29.0134,-25.7062
773,z20170810_110959_0531a.JPG,-25.7062,29.0132,2017-08-10,11:09:04,372,23,29.0134,-25.7062
774,z20170810_111002_0533a.JPG,-25.7062,29.0132,2017-08-10,11:09:07,373,23,29.0134,-25.7062
775,z20170810_111010_0534a.JPG,-25.7062,29.0131,2017-08-10,11:09:15,371,23,29.0134,-25.7062
776,z20170810_111012_0535a.JPG,-25.7062,29.0131,2017-08-10,11:09:17,374,23,29.0134,-25.7062
777,z20170810_111024_0536a.JPG,-25.7062,29.0131,2017-08-10,11:09:29,369,23,29.0134,-25.7062
778,z20170810_111024_0536b.JPG,-25.7062,29.0131,2017-08-10,11:09:29,375,23,29.0134,-25.7062
779,z20170810_111208_0539a.JPG,-25.7054,29.0129,2017-08-10,11:11:13,376,23,29.0131,-25.7053
780,z20170810_111216_0540a.JPG,-25.7054,29.0129,2017-08-10,11:11:21,377,23,29.0131,-25.7053
781,z20170810_111823_0549a.JPG,-25.7066,29.0133,2017-08-10,11:17:28,378,36,29.0129,-25.7067
782,z20170810_111900_0550a.JPG,-25.7066,29.0133,2017-08-10,11:18:05,378,36,29.0129,-25.7067
783,z20170810_111908_0551a.JPG,-25.7066,29.0133,2017-08-10,11:18:13,373,36,29.0129,-25.7067
784,z20170810_122211_0585a.JPG,-25.6919,29.0582,2017-08-10,12:21:17,145,111,29.0582,-25.6909
785,z20170810_122444_0590a.JPG,-25.6919,29.0601,2017-08-10,12:23:49,187,66,29.0601,-25.6913
786,z20170810_124418_0622a.JPG,-25.6798,29.0478,2017-08-10,12:43:23,379,0,29.0478,-25.6798
787,z20170810_124720_0625a.JPG,-25.6796,29.0467,2017-08-10,12:46:25,167,0,29.0467,-25.6796
788,z20170810_124730_0627a.JPG,-25.6796,29.0467,2017-08-10,12:46:35,123,0,29.0467,-25.6796
789,z20170810_134137_0646a.JPG,-25.6681,29.0212,2017-08-10,13:40:42,380,173,29.0205,-25.6694
790,z20170810_134346_0649a.JPG,-25.6675,29.0207,2017-08-10,13:42:51,381,71,29.0211,-25.667
791,z20170810_134604_0650a.JPG,-25.6671,29.0202,2017-08-10,13:45:09,382,35,29.0204,-25.6669
792,z20170810_134704_0652a.JPG,-25.6671,29.0202,2017-08-10,13:46:09,383,76,29.0207,-25.6667
793,z20170810_134938_0653a.JPG,-25.6662,29.0191,2017-08-10,13:48:43,384,25,29.019,-25.6663
794,z20170810_134939_0654a.JPG,-25.6662,29.0191,2017-08-10,13:48:45,385,25,29.019,-25.6663
795,z20170810_135329_0658a.JPG,-25.6653,29.0182,2017-08-10,13:52:34,90,25,29.0183,-25.6652
796,z20170810_140110_0660a.JPG,-25.6594,29.0116,2017-08-10,14:00:16,82,0,29.0116,-25.6594
797,z20170810_140139_0661a.JPG,-25.6595,29.0113,2017-08-10,14:00:44,356,0,29.0113,-25.6595
798,z20170810_140217_0663a.JPG,-25.6596,29.0111,2017-08-10,14:01:22,169,0,29.0111,-25.6596
799,z20170810_140314_0664a.JPG,-25.6596,29.011,2017-08-10,14:02:19,79,0,29.011,-25.6596
800,z20170810_140332_0666a.JPG,-25.6596,29.011,2017-08-10,14:02:37,357,0,29.011,-25.6596
801,z20170810_140440_0670a.JPG,-25.6597,29.0104,2017-08-10,14:03:45,78,0,29.0104,-25.6597
802,z20170810_140443_0671a.JPG,-25.6597,29.0104,2017-08-10,14:03:48,81,0,29.0104,-25.6597
803,z20170810_140956_0675a.JPG,-25.6617,29.0085,2017-08-10,14:09:01,128,77,29.0092,-25.6614
804,z20170810_141122_0677a.JPG,-25.6617,29.0085,2017-08-10,14:10:27,130,77,29.0092,-25.6614
805,z20170810_142835_0684a.JPG,-25.6871,29.0088,2017-08-10,14:27:40,386,93,29.0093,-25.6878
806,z20170810_142839_0686a.JPG,-25.6871,29.0088,2017-08-10,14:27:44,387,93,29.0093,-25.6878
807,z20170810_142839_0686b.JPG,-25.6871,29.0088,2017-08-10,14:27:44,388,93,29.0093,-25.6878
808,z20170810_142851_0687a.JPG,-25.6871,29.0088,2017-08-10,14:27:56,389,93,29.0093,-25.6878
809,z20170810_142852_0688a.JPG,-25.6871,29.0088,2017-08-10,14:27:57,386,93,29.0093,-25.6878
810,z20170810_144356_0694a.JPG,-25.7042,28.9992,2017-08-10,14:43:01,390,37,28.9994,-25.7045
811,z20170810_144542_0697a.JPG,-25.7039,28.9997,2017-08-10,14:44:47,391,37,28.9997,-25.7043
812,z20170810_144546_0698a.JPG,-25.7039,28.9997,2017-08-10,14:44:50,392,37,28.9997,-25.7043
813,z20170810_144702_0700a.JPG,-25.7043,29.0011,2017-08-10,14:46:07,393,62,29.0011,-25.7049
814,z20170810_145244_0701a.JPG,-25.7058,29.0031,2017-08-10,14:51:49,394,106,29.0037,-25.7066
815,z20170810_145251_0704a.JPG,-25.7058,29.0031,2017-08-10,14:51:56,395,106,29.0037,-25.7066
816,z20170810_145831_0707a.JPG,-25.7087,28.9963,2017-08-10,12:57:36,217,0,28.9963,-25.7087
817,z20170810_150607_0712a.JPG,-25.7112,28.9915,2017-08-10,15:05:12,396,70,28.9918,-25.7118
818,z20170810_150609_0713a.JPG,-25.7112,28.9914,2017-08-10,15:05:14,52,70,28.9918,-25.7118
819,z20170810_150830_0714a.JPG,-25.7117,28.9905,2017-08-10,15:07:35,363,62,28.9902,-25.7112
820,z20170810_150835_0715a.JPG,-25.7117,28.9905,2017-08-10,15:07:40,361,62,28.9902,-25.7112
821,z20170810_150956_0717a.JPG,-25.7117,28.9905,2017-08-10,15:09:01,230,62,28.9902,-25.7112
822,z20170810_151017_0718a.JPG,-25.7117,28.9905,2017-08-10,15:09:22,362,62,28.9902,-25.7112
823,z20170810_151109_0720a.JPG,-25.7117,28.9905,2017-08-10,15:10:00,230,62,28.9902,-25.7112
